52039;	-2;	26;	0,463;	0,003;	0,926;	40,5;	4,523;	0,434;	0,4626;	0,6336;	-0,2758;	0,5148
52160;	0;	25;	0,675;	-0,31;	0,645;	39,3;	4,567;	0,436;	0,6753;	0,6281;	-0,2976;	0,5181
52279;	0;	14;	-0,202;	0,075;	1,595;	37,1;	4,61;	0,438;	-0,2021;	0,5372;	-0,2986;	0,4485
52399;	2;	19;	0,634;	-0,135;	0,63;	34,6;	4,654;	0,439;	0,6338;	0,4911;	-0,3302;	0,4181
52521;	-1;	23;	0,683;	-0,17;	1,3;	33,2;	4,698;	0,441;	0,6833;	0,5206;	-0,2987;	0,4497
52640;	-1;	23;	0,4;	-0,083;	1,257;	32,9;	4,743;	0,443;	0,4001;	0,5034;	-0,3155;	0,4373
52760;	-2;	24;	0,454;	-0,033;	0,892;	32,3;	4,787;	0,445;	0,4536;	0,4891;	-0,3297;	0,4284
52884;	-3;	23;	0,427;	-0,08;	1,008;	32,1;	4,832;	0,447;	0,4272;	0,5143;	-0,3664;	0,4524
53003;	-3;	23;	0,427;	-0,062;	1,012;	33,6;	4,877;	0,449;	0,427;	0,5963;	-0,3358;	0,5214
53123;	-12;	30;	2;	-1,666;	2;	35;	4,922;	0,451;	1,9999;	0,6827;	-0,2256;	0,5807
53247;	-5;	8;	-0,924;	0,311;	1,23;	34,5;	4,967;	0,453;	-0,9241;	0,5233;	-0,1907;	0,4417
53366;	-3;	4;	0,419;	-0,234;	0,931;	30,5;	5,013;	0,454;	0,4192;	0,4086;	-0,1949;	0,3422
53485;	-2;	12;	0,701;	-0,165;	0,987;	27,6;	5,058;	0,456;	0,7012;	0,397;	-0,2037;	0,3409
53607;	-4;	25;	0,866;	-0,354;	1,168;	26,9;	5,104;	0,457;	0,8665;	0,4624;	-0,1342;	0,3994
53727;	-3;	25;	0,508;	-0,177;	1;	27;	5,15;	0,459;	0,5081;	0,4193;	-0,1775;	0,3646
53847;	-3;	25;	0,473;	-0,07;	0,945;	26,6;	5,196;	0,46;	0,4734;	0,4164;	-0,287;	0,3693
53971;	-5;	24;	0,449;	-0,134;	0,91;	30,2;	5,242;	0,462;	0,4492;	0,6067;	-0,3104;	0,5382
54094;	-5;	24;	0,4;	-0,102;	1,002;	33,9;	5,288;	0,465;	0,3999;	0,6325;	-0,2931;	0,5514
54214;	-1;	27;	0,885;	0,351;	0,825;	35,3;	5,335;	0,467;	0,8853;	0,59;	-0,3343;	0,508
54333;	-27;	39;	-0,74;	-0,385;	0,396;	37,5;	5,382;	0,47;	-0,7397;	0,7864;	-0,0133;	0,6322
54459;	-6;	6;	-0,271;	0,099;	0,548;	35,6;	5,429;	0,471;	-0,2708;	0,4075;	0,2229;	0,3041
54578;	-4;	11;	0,177;	0,451;	0,843;	32,7;	5,476;	0,472;	0,1765;	0,3902;	0,2351;	0,2983
54699;	-2;	18;	0,537;	0,109;	0,739;	30,6;	5,524;	0,474;	0,5371;	0,3942;	0,242;	0,3094
54818;	-4;	27;	0,579;	-0,007;	0,833;	30,6;	5,571;	0,475;	0,5786;	0,4411;	0,2874;	0,3484
54940;	-4;	29;	0,511;	0,02;	0,915;	29,8;	5,619;	0,476;	0,5107;	0,2596;	0,0131;	0,228
55062;	-3;	27;	0,438;	-0,002;	0,937;	31,1;	5,667;	0,478;	0,4385;	0,5957;	-0,2662;	0,5188
55182;	-2;	26;	0,411;	0,013;	1,013;	34,5;	5,715;	0,481;	0,4114;	0,636;	-0,2886;	0,5446
55301;	-1;	28;	0,671;	-0,206;	0,237;	37,2;	5,763;	0,483;	0,6707;	0,6569;	-0,2777;	0,553
55421;	-13;	24;	-0,181;	-0,204;	1,36;	38,5;	5,812;	0,485;	-0,1812;	0,7031;	-0,1808;	0,5795
55546;	0;	6;	-0,813;	0,597;	0,922;	36;	5,86;	0,487;	-0,8127;	0,3634;	-0,0633;	0,2885
55666;	2;	5;	0,403;	-0,105;	1,044;	31,2;	5,909;	0,488;	0,4026;	0,2929;	-0,0904;	0,2363
55787;	-4;	22;	0,651;	-0,016;	0,77;	28,7;	5,958;	0,489;	0,6511;	0,3582;	-0,0168;	0,3042
55906;	-6;	27;	0,386;	0,026;	0,456;	28,6;	6,007;	0,49;	0,3865;	0,4293;	0,0593;	0,3632
56024;	-5;	24;	0,458;	-0,059;	1,11;	27,9;	6,056;	0,492;	0,4578;	0,3118;	-0,0961;	0,2752
56143;	-3;	27;	0,523;	-0,004;	0,952;	29;	6,106;	0,494;	0,5232;	0,5599;	-0,1909;	0,4869
56263;	-2;	28;	0,46;	-0,01;	0,926;	33,3;	6,155;	0,496;	0,4597;	0,7151;	-0,201;	0,6197
56384;	-2;	28;	0,481;	-0,024;	0,937;	36,6;	6,205;	0,498;	0,4814;	0,6914;	-0,2382;	0,5856
56504;	1;	30;	0,501;	0,002;	0,885;	38;	6,255;	0,501;	0,501;	0,612;	-0,3241;	0,5127
56622;	-1;	30;	0,498;	-0,049;	0,954;	38,8;	6,305;	0,503;	0,4976;	0,6247;	-0,3128;	0,5182
56746;	-2;	28;	0,476;	-0,065;	0,963;	39,5;	6,356;	0,505;	0,4758;	0,6243;	-0,3137;	0,5147
56868;	-3;	29;	0,5;	-0,097;	0,905;	39,7;	6,407;	0,507;	0,4998;	0,6235;	-0,3139;	0,513
56989;	-5;	28;	0,476;	-0,123;	0,968;	39,8;	6,458;	0,509;	0,4763;	0,6239;	-0,3104;	0,5126
57109;	-6;	27;	0,481;	-0,094;	0,934;	39,7;	6,509;	0,512;	0,4807;	0,6211;	-0,3108;	0,5109
57230;	-5;	27;	0,477;	-0,084;	0,936;	39,2;	6,56;	0,514;	0,4768;	0,6168;	-0,314;	0,5104
57350;	-5;	27;	0,48;	-0,071;	0,901;	38,8;	6,612;	0,516;	0,4802;	0,6144;	-0,3154;	0,5104
57474;	-5;	27;	0,461;	-0,116;	1,001;	38,6;	6,663;	0,518;	0,4609;	0,6118;	-0,3173;	0,5095
57593;	-4;	27;	0,488;	-0,029;	0,907;	38,2;	6,716;	0,52;	0,4883;	0,6092;	-0,3213;	0,5095
57717;	-5;	26;	0,454;	-0,141;	0,987;	37,9;	6,768;	0,522;	0,4541;	0,6043;	-0,3279;	0,5073
57837;	-5;	26;	0,446;	-0,113;	0,966;	37,5;	6,82;	0,525;	0,4456;	0,6015;	-0,3296;	0,5068
57960;	-6;	27;	0,471;	-0,071;	0,941;	37,5;	6,873;	0,527;	0,4714;	0,5986;	-0,3132;	0,5047
58080;	-6;	27;	0,462;	-0,078;	0,946;	37,4;	6,926;	0,529;	0,4619;	0,5951;	-0,3158;	0,5023
58200;	-6;	27;	0,447;	-0,09;	0,984;	37,4;	6,979;	0,531;	0,4473;	0,5923;	-0,3188;	0,5001
58324;	-7;	26;	0,453;	-0,109;	0,95;	37,3;	7,032;	0,533;	0,4534;	0,5899;	-0,3196;	0,4983
58443;	-7;	26;	0,452;	-0,1;	0,954;	37,4;	7,086;	0,535;	0,4517;	0,5882;	-0,322;	0,4968
58567;	-7;	25;	0,453;	-0,115;	0,95;	37,1;	7,139;	0,537;	0,4526;	0,5867;	-0,3421;	0,4967
58687;	-7;	25;	0,413;	-0,106;	0,91;	36,8;	7,193;	0,539;	0,4128;	0,5836;	-0,3444;	0,4957
58807;	-7;	25;	0,441;	-0,133;	0,902;	36,5;	7,247;	0,541;	0,4412;	0,581;	-0,3455;	0,495
58927;	-6;	24;	0,448;	-0,111;	0,983;	36,1;	7,302;	0,543;	0,4475;	0,5788;	-0,3471;	0,495
59051;	-6;	24;	0,442;	-0,079;	0,983;	35,8;	7,356;	0,545;	0,4424;	0,5764;	-0,3495;	0,4944
59170;	-5;	25;	0,474;	-0,075;	0,964;	35,6;	7,411;	0,547;	0,4739;	0,5769;	-0,3503;	0,4957
59290;	-3;	26;	0,452;	-0,037;	0,989;	35,7;	7,466;	0,549;	0,4517;	0,5779;	-0,3513;	0,4961
59410;	-2;	27;	0,465;	-0,029;	1,01;	36;	7,521;	0,551;	0,4653;	0,5773;	-0,3534;	0,4944
59531;	-2;	27;	0,474;	-0,037;	0,905;	36,4;	7,576;	0,553;	0,4739;	0,584;	-0,3493;	0,4977
59651;	-4;	26;	0,47;	-0,102;	1;	36,8;	7,632;	0,556;	0,4702;	0,589;	-0,3456;	0,5002
59770;	-4;	25;	0,448;	-0,095;	0,969;	36,9;	7,688;	0,558;	0,4482;	0,5905;	-0,344;	0,5007
59890;	-4;	25;	0,45;	-0,074;	0,959;	36,8;	7,744;	0,56;	0,4502;	0,5887;	-0,345;	0,4997
60010;	-5;	25;	0,441;	-0,093;	0,962;	36,6;	7,8;	0,562;	0,4414;	0,5917;	-0,342;	0,5031
60130;	-5;	24;	0,441;	-0,092;	0,975;	36,2;	7,856;	0,564;	0,4412;	0,5865;	-0,3457;	0,5007
60250;	-6;	24;	0,417;	-0,124;	0,996;	35,7;	7,913;	0,566;	0,4175;	0,5774;	-0,3517;	0,4957
60374;	-6;	24;	0,443;	-0,082;	0,991;	35,4;	7,97;	0,568;	0,4434;	0,5717;	-0,3569;	0,4924
60493;	-6;	24;	0,419;	-0,107;	0,974;	35,1;	8,027;	0,57;	0,4192;	0,5668;	-0,3617;	0,4894
60613;	-6;	24;	0,435;	-0,1;	0,937;	34,9;	8,084;	0,572;	0,4351;	0,5623;	-0,3655;	0,4869
60733;	-9;	23;	0,413;	-0,186;	1,026;	34,6;	8,141;	0,574;	0,4131;	0,5551;	-0,3686;	0,482
60852;	-24;	28;	0,501;	-0,387;	0,574;	34,7;	8,199;	0,576;	0,5007;	0,5599;	-0,3466;	0,4854
60976;	-42;	32;	0,534;	-0,673;	0,537;	35,6;	8,257;	0,578;	0,5344;	0,575;	-0,2822;	0,493
61099;	-50;	38;	0,536;	-0,731;	0,477;	37,9;	8,315;	0,58;	0,5359;	0,5975;	-0,1853;	0,4981
61223;	-54;	43;	0,531;	-0,78;	0,456;	41,4;	8,373;	0,582;	0,5305;	0,6201;	-0,0832;	0,4952
61346;	-59;	47;	0,554;	-0,794;	0,398;	45,4;	8,431;	0,584;	0,554;	0,6437;	0,0104;	0,4884
61469;	-47;	46;	0,494;	-0,531;	0,574;	50,3;	8,49;	0,587;	0,4941;	0,6609;	0,0804;	0,471
61592;	-21;	35;	0,365;	-0,126;	0,917;	52,7;	8,549;	0,589;	0,3655;	0,6399;	0,034;	0,4429
61712;	2;	29;	0,334;	0,325;	1,01;	52,2;	8,608;	0,591;	0,3345;	0,6054;	-0,0594;	0,4201
61829;	19;	25;	0,331;	0,543;	0,865;	49,9;	8,667;	0,593;	0,3306;	0,5685;	-0,1267;	0,4052
61950;	23;	24;	0,321;	0,518;	0,873;	46;	8,727;	0,595;	0,321;	0,5262;	-0,1868;	0,3961
62069;	6;	21;	0,325;	0,004;	1,083;	41,2;	8,786;	0,597;	0,3252;	0,4825;	-0,2769;	0,3907
62187;	0;	20;	0,331;	-0,105;	1,001;	36,8;	8,846;	0,598;	0,3313;	0,4623;	-0,3366;	0,3962
62311;	-9;	20;	0,381;	-0,254;	0,968;	34,2;	8,906;	0,6;	0,3811;	0,46;	-0,3364;	0,4039
62430;	-27;	26;	0,491;	-0,485;	0,479;	33;	8,966;	0,602;	0,4915;	0,4752;	-0,3186;	0,4206
62554;	-16;	23;	0,34;	-0,243;	0,882;	33,1;	9,027;	0,603;	0,3396;	0,4941;	-0,3205;	0,4358
62675;	5;	18;	0,293;	0,195;	0,966;	32,5;	9,087;	0,605;	0,2935;	0,4944;	-0,3514;	0,4376
62792;	18;	17;	0,285;	0,422;	0,912;	31,7;	9,148;	0,607;	0,2854;	0,4878;	-0,3287;	0,4339
62913;	27;	16;	0,265;	0,552;	0,875;	30,9;	9,209;	0,608;	0,2651;	0,4742;	-0,2826;	0,4241
63035;	21;	14;	0,194;	0,424;	1,001;	29,8;	9,27;	0,61;	0,1941;	0,4509;	-0,2786;	0,4064
63154;	1;	18;	0,263;	-0,155;	0,937;	27,9;	9,331;	0,612;	0,2632;	0,4101;	-0,3514;	0,3775
63276;	-26;	27;	0,503;	-0,684;	0,546;	28;	9,392;	0,613;	0,5032;	0,4216;	-0,306;	0,3865
63399;	-26;	30;	0,371;	-0,614;	0,914;	30,5;	9,454;	0,615;	0,3711;	0,4572;	-0,2326;	0,4064
63523;	-3;	23;	0,315;	0,126;	1,037;	32,5;	9,515;	0,616;	0,3149;	0,4676;	-0,2707;	0,4098
63642;	11;	20;	0,278;	0,388;	0,921;	33,7;	9,577;	0,618;	0,2776;	0,4741;	-0,296;	0,4129
63761;	11;	16;	0,205;	0,368;	1,013;	34,2;	9,639;	0,62;	0,2053;	0,4751;	-0,2763;	0,4126
63880;	12;	12;	0,172;	0,258;	0,949;	32,9;	9,701;	0,621;	0,1724;	0,4424;	-0,2991;	0,3866
63999;	9;	10;	0,181;	0,18;	1,002;	29,6;	9,763;	0,623;	0,1814;	0,38;	-0,3911;	0,3429
64117;	6;	8;	0,131;	0,138;	0,945;	25,9;	9,826;	0,624;	0,1309;	0,3417;	-0,4481;	0,3173
64234;	4;	5;	0,047;	0,093;	1,054;	22,5;	9,888;	0,625;	0,0471;	0,2976;	-0,5008;	0,2826
64351;	3;	1;	-0,006;	0,019;	1,066;	19,5;	9,951;	0,626;	-0,0056;	0,2611;	-0,5736;	0,2521
64470;	2;	-2;	-0,045;	-0,022;	1,083;	16,6;	10,013;	0,627;	-0,0447;	0,2276;	-0,6398;	0,222
64592;	3;	-3;	-0,007;	0,013;	1,034;	13,6;	10,076;	0,627;	-0,0071;	0,1847;	-0,6944;	0,1816
64717;	3;	-1;	0,002;	0,062;	1,082;	11,4;	10,139;	0,628;	0,0017;	0,1497;	-0,7267;	0,1483
64836;	6;	7;	0,2;	0,106;	1,088;	10,5;	10,202;	0,628;	0,2002;	0,1444;	-0,7239;	0,1434
64958;	-10;	18;	0,377;	-0,253;	1,01;	12,4;	10,265;	0,629;	0,3772;	0,1834;	-0,6812;	0,1777
65084;	-10;	23;	0,464;	-0,197;	0,967;	16,5;	10,328;	0,63;	0,4644;	0,2656;	-0,5955;	0,2478
65206;	3;	22;	0,424;	0,102;	1,041;	21,3;	10,391;	0,631;	0,4241;	0,3597;	-0,5226;	0,3278
65325;	22;	21;	0,426;	0,409;	0,866;	26,1;	10,454;	0,633;	0,4255;	0,4486;	-0,4301;	0,4049
65447;	27;	22;	0,388;	0,415;	0,744;	30;	10,517;	0,634;	0,3882;	0,5092;	-0,3441;	0,4559
65569;	22;	18;	0,266;	0,398;	0,949;	31,7;	10,581;	0,636;	0,2659;	0,5241;	-0,2805;	0,4662
65689;	17;	15;	0,216;	0,317;	0,991;	31;	10,645;	0,638;	0,2158;	0,4899;	-0,2896;	0,4376
65810;	16;	15;	0,241;	0,27;	1,022;	29,4;	10,709;	0,64;	0,2412;	0,4396;	-0,313;	0,3986
65930;	13;	15;	0,252;	0,216;	1,059;	28,3;	10,773;	0,641;	0,2522;	0,4097;	-0,3416;	0,3753
66050;	13;	17;	0,433;	0,106;	0,702;	27,3;	10,837;	0,642;	0,4326;	0,3953;	-0,3834;	0,3654
66173;	8;	10;	-0,354;	0,67;	1,369;	26,3;	10,902;	0,644;	-0,3545;	0,3704;	-0,3866;	0,345
66297;	10;	9;	-0,083;	0,354;	1,021;	24,5;	10,966;	0,645;	-0,0833;	0,2991;	-0,3963;	0,28
66421;	4;	23;	0,666;	-0,217;	0,896;	25;	11,031;	0,646;	0,6663;	0,3443;	-0,3719;	0,3182
66544;	-1;	27;	0,325;	0,145;	0,947;	27,4;	11,095;	0,647;	0,3247;	0,4003;	-0,3336;	0,3577
66664;	-4;	23;	0,416;	-0,141;	1,11;	28,9;	11,16;	0,649;	0,416;	0,4213;	-0,3258;	0,3716
66785;	-1;	21;	0,355;	0,016;	1,081;	30,1;	11,225;	0,65;	0,355;	0,4239;	-0,3505;	0,3703
66906;	1;	19;	0,324;	0,076;	0,975;	32,1;	11,29;	0,652;	0,3245;	0,5194;	-0,3788;	0,4555
67024;	-1;	15;	0,237;	-0,044;	1,091;	32,7;	11,356;	0,654;	0,2366;	0,5333;	-0,3962;	0,4683
67146;	-3;	14;	0,246;	-0,052;	1,007;	30,5;	11,421;	0,656;	0,2458;	0,4623;	-0,4707;	0,415
67267;	-3;	13;	0,238;	-0,048;	1,059;	28,4;	11,487;	0,657;	0,2378;	0,4385;	-0,4959;	0,4001
67389;	-3;	14;	0,253;	-0,042;	1,06;	26,7;	11,553;	0,659;	0,2529;	0,411;	-0,5239;	0,3803
67510;	-4;	15;	0,252;	-0,078;	1,875;	25,4;	11,619;	0,66;	0,2524;	0,3905;	-0,5433;	0,3655
67632;	-4;	14;	0,267;	-0,093;	1,09;	24,7;	11,685;	0,661;	0,2671;	0,3815;	-0,5519;	0,3589
67753;	-4;	13;	0,232;	-0,064;	1,034;	24,5;	11,751;	0,663;	0,2319;	0,3801;	-0,5516;	0,3581
67873;	-4;	13;	0,235;	-0,05;	1,057;	24,4;	11,818;	0,664;	0,2349;	0,3798;	-0,551;	0,358
67995;	-3;	13;	0,24;	-0,071;	1,035;	24,2;	11,884;	0,665;	0,24;	0,379;	-0,5521;	0,3575
68117;	-3;	12;	0,233;	-0,054;	1,05;	24;	11,951;	0,667;	0,2332;	0,3769;	-0,5543;	0,3559
68238;	-3;	12;	0,244;	-0,049;	1,02;	23,6;	12,018;	0,668;	0,2439;	0,3723;	-0,559;	0,3523
68360;	-3;	12;	0,233;	-0,066;	1,051;	23,4;	12,085;	0,669;	0,2334;	0,3693;	-0,5634;	0,3501
68482;	-3;	12;	0,222;	-0,055;	1,056;	23,2;	12,152;	0,671;	0,2224;	0,3664;	-0,5674;	0,3477
68602;	-3;	14;	0,231;	-0,025;	1,056;	23,2;	12,219;	0,672;	0,2312;	0,3976;	-0,5332;	0,3761
68724;	-3;	13;	0,217;	-0,049;	1,075;	23,4;	12,287;	0,673;	0,2173;	0,397;	-0,5342;	0,3752
68846;	-3;	14;	0,248;	-0,031;	1,028;	23,6;	12,354;	0,675;	0,248;	0,3975;	-0,5339;	0,3754
68967;	-2;	14;	0,259;	-0,042;	1,047;	23,8;	12,422;	0,676;	0,259;	0,3988;	-0,5336;	0,3762
69089;	-2;	14;	0,248;	-0,03;	1,062;	24,1;	12,489;	0,678;	0,2483;	0,4037;	-0,5292;	0,3802
69211;	-3;	16;	0,251;	-0,038;	1,054;	24,5;	12,557;	0,679;	0,2507;	0,3753;	-0,5611;	0,3536
69332;	-3;	15;	0,249;	-0,035;	1,046;	24,9;	12,625;	0,68;	0,249;	0,3796;	-0,5567;	0,3568
69453;	-3;	14;	0,254;	-0,041;	1,049;	25,1;	12,694;	0,682;	0,2539;	0,3837;	-0,5529;	0,3602
69574;	-3;	14;	0,248;	-0,042;	1,041;	25,2;	12,762;	0,683;	0,2483;	0,384;	-0,5523;	0,3602
69696;	-2;	13;	0,251;	-0,036;	1,03;	25,2;	12,83;	0,684;	0,2507;	0,3817;	-0,5543;	0,3583
69818;	-2;	13;	0,245;	-0,04;	1,037;	25;	12,899;	0,686;	0,2454;	0,3797;	-0,5562;	0,3568
69940;	-2;	13;	0,254;	-0,049;	1,017;	24,5;	12,968;	0,687;	0,2542;	0,3778;	-0,5583;	0,3559
70061;	-2;	14;	0,247;	-0,031;	1,019;	24,2;	13,036;	0,688;	0,2471;	0,3775;	-0,5563;	0,3561
70183;	-1;	14;	0,247;	-0,029;	1,039;	24,1;	13,105;	0,69;	0,2471;	0,3776;	-0,5566;	0,3564
70304;	-1;	14;	0,241;	-0,028;	1,035;	24,2;	13,174;	0,691;	0,2407;	0,3779;	-0,5565;	0,3566
70426;	-1;	13;	0,23;	-0,016;	1,037;	24,2;	13,244;	0,692;	0,2302;	0,3783;	-0,5566;	0,3569
70548;	0;	13;	0,243;	-0,009;	1,03;	24,2;	13,313;	0,694;	0,2432;	0,3776;	-0,5577;	0,3563
70669;	-4;	19;	0,174;	0,037;	1,009;	24,4;	13,383;	0,695;	0,1741;	0,3618;	-0,5714;	0,3417
70788;	-5;	47;	0,893;	-0,159;	-0,058;	28,5;	13,452;	0,697;	0,8928;	0,4187;	-0,5132;	0,3681
70913;	-13;	48;	0,617;	0,011;	0,595;	35,3;	13,522;	0,698;	0,6174;	0,5161;	-0,4146;	0,3959
71038;	-12;	28;	0,303;	0,003;	1,281;	40,1;	13,592;	0,7;	0,3035;	0,5545;	-0,3744;	0,408
71158;	-9;	21;	0,34;	-0,128;	0,906;	41,7;	13,662;	0,702;	0,3396;	0,5682;	-0,3544;	0,4161
71279;	-8;	18;	0,289;	-0,094;	0,988;	42,8;	13,733;	0,704;	0,2891;	0,5897;	-0,3323;	0,4332
71404;	-7;	17;	0,289;	-0,086;	1,011;	41;	13,803;	0,706;	0,2891;	0,5744;	-0,3477;	0,428
71525;	-6;	16;	0,269;	-0,072;	1,026;	34,3;	13,874;	0,708;	0,2693;	0,4678;	-0,4536;	0,3957
71646;	-5;	15;	0,269;	-0,077;	1,022;	29,5;	13,945;	0,71;	0,2688;	0,423;	-0,4983;	0,3845
71768;	-6;	16;	0,181;	-0,081;	1,731;	27,7;	14,016;	0,711;	0,1812;	0,4163;	-0,5058;	0,3841
71888;	-4;	33;	0,596;	0,051;	0,018;	28,4;	14,088;	0,713;	0,5959;	0,4138;	-0,5089;	0,3787
72011;	-24;	49;	0,696;	-0,111;	0,64;	33,8;	14,159;	0,714;	0,6956;	0,515;	-0,4073;	0,4156
72136;	-19;	33;	0,408;	-0,063;	0,982;	38,6;	14,231;	0,716;	0,4082;	0,5676;	-0,3547;	0,4341
72258;	-16;	24;	0,37;	-0,145;	0,986;	40,4;	14,302;	0,718;	0,3701;	0,5838;	-0,3345;	0,4423
72380;	-13;	22;	0,365;	-0,134;	0,922;	41,9;	14,375;	0,721;	0,3655;	0,6012;	-0,3145;	0,4532
72503;	-10;	20;	0,337;	-0,119;	0,983;	42,1;	14,447;	0,723;	0,3367;	0,6198;	-0,2978;	0,4687
72625;	-8;	20;	0,314;	-0,067;	1,028;	38,6;	14,519;	0,725;	0,3142;	0,546;	-0,3726;	0,4396
72746;	-6;	19;	0,314;	-0,051;	1,013;	33,6;	14,592;	0,726;	0,3142;	0,483;	-0,4362;	0,4233
72871;	-6;	20;	0,306;	-0,062;	1,026;	31,9;	14,665;	0,728;	0,3062;	0,4647;	-0,4596;	0,4152
72991;	-6;	19;	0,313;	-0,068;	1,018;	31,1;	14,738;	0,73;	0,3135;	0,4545;	-0,4744;	0,4089
73112;	-5;	18;	0,309;	-0,073;	1,027;	30,6;	14,811;	0,731;	0,3093;	0,447;	-0,4846;	0,4041
73237;	-4;	17;	0,295;	-0,06;	1,02;	29,9;	14,884;	0,733;	0,2952;	0,4395;	-0,4933;	0,3992
73358;	-3;	17;	0,306;	-0,067;	1,032;	29,4;	14,957;	0,734;	0,3064;	0,4356;	-0,4976;	0,3972
73479;	-3;	16;	0,29;	-0,043;	1,026;	28,7;	15,031;	0,736;	0,2896;	0,4333;	-0,5001;	0,3969
73601;	-1;	16;	0,286;	-0,032;	1,04;	27,9;	15,105;	0,737;	0,2856;	0,4293;	-0,5048;	0,3952
73721;	-1;	16;	0,3;	-0,039;	1,028;	27,5;	15,179;	0,739;	0,2998;	0,4268;	-0,508;	0,3941
73842;	-2;	16;	0,301;	-0,036;	1,024;	27,2;	15,253;	0,74;	0,3008;	0,4267;	-0,5091;	0,3946
73964;	-2;	17;	0,301;	-0,035;	0,976;	27,2;	15,327;	0,742;	0,3008;	0,4281;	-0,5082;	0,396
74085;	-2;	17;	0,305;	-0,036;	1,005;	27,3;	15,401;	0,743;	0,3047;	0,4287;	-0,5079;	0,3963
74206;	-2;	17;	0,298;	-0,047;	1,021;	27,5;	15,476;	0,745;	0,2979;	0,4301;	-0,5065;	0,3971
74328;	-2;	17;	0,294;	-0,036;	1,033;	27,5;	15,55;	0,746;	0,2939;	0,4309;	-0,5058;	0,3977
74448;	-2;	16;	0,286;	-0,037;	1,04;	27,5;	15,625;	0,748;	0,2856;	0,4296;	-0,5071;	0,3966
74570;	-2;	16;	0,281;	-0,057;	1,045;	27,4;	15,7;	0,749;	0,2815;	0,4272;	-0,5095;	0,3948
74691;	-2;	15;	0,278;	-0,035;	1,021;	27,1;	15,775;	0,751;	0,2778;	0,4239;	-0,5128;	0,3924
74813;	-2;	15;	0,281;	-0,061;	1,039;	26,6;	15,85;	0,752;	0,281;	0,4183;	-0,5183;	0,3884
74934;	-2;	15;	0,268;	-0,06;	1,037;	26,2;	15,926;	0,754;	0,2683;	0,4134;	-0,5231;	0,3848
75056;	-2;	14;	0,254;	-0,046;	1,064;	25,8;	16,001;	0,755;	0,2539;	0,4063;	-0,5297;	0,3793
75177;	-2;	14;	0,25;	-0,031;	1,047;	25,5;	16,077;	0,757;	0,2502;	0,4006;	-0,5351;	0,3749
75298;	-2;	14;	0,245;	-0,048;	1,012;	25,1;	16,153;	0,758;	0,2451;	0,3943;	-0,5411;	0,3698
75419;	-3;	13;	0,245;	-0,045;	1,024;	24,8;	16,229;	0,759;	0,2449;	0,3878;	-0,5472;	0,3646
75541;	-3;	14;	0,243;	-0,059;	1,017;	24,5;	16,305;	0,761;	0,2429;	0,3825;	-0,552;	0,3602
75665;	-5;	12;	0,251;	-0,063;	1,024;	24,1;	16,381;	0,762;	0,2507;	0,3736;	-0,5605;	0,3527
75786;	-6;	14;	0,244;	-0,061;	1,031;	23,9;	16,457;	0,763;	0,2444;	0,3714;	-0,5621;	0,3509
75907;	-5;	14;	0,253;	-0,062;	1,041;	24;	16,534;	0,765;	0,2532;	0,3709;	-0,5618;	0,3504
76029;	-5;	14;	0,245;	-0,059;	1,056;	24,1;	16,61;	0,766;	0,2449;	0,371;	-0,561;	0,3504
76149;	-4;	14;	0,24;	-0,055;	1,02;	24,2;	16,687;	0,767;	0,24;	0,3712;	-0,5607;	0,3503
76274;	-4;	13;	0,244;	-0,061;	1,064;	24,3;	16,764;	0,769;	0,2441;	0,3762;	-0,5552;	0,3549
76395;	-4;	13;	0,24;	-0,078;	1,037;	24,4;	16,841;	0,77;	0,2402;	0,3756;	-0,5555;	0,3541
76520;	-4;	13;	0,25;	-0,064;	1,048;	24,2;	16,918;	0,771;	0,25;	0,3759;	-0,5547;	0,3547
76641;	-4;	13;	0,248;	-0,06;	1,056;	24,2;	16,995;	0,773;	0,2483;	0,3762;	-0,5544;	0,3551
76762;	-4;	13;	0,249;	-0,063;	1,039;	24,1;	17,073;	0,774;	0,249;	0,3775;	-0,5529;	0,3565
76884;	-4;	13;	0,251;	-0,066;	1,026;	24;	17,15;	0,775;	0,251;	0,3779;	-0,5522;	0,357
77004;	-4;	13;	0,239;	-0,075;	1,033;	24;	17,228;	0,777;	0,2385;	0,3782;	-0,5516;	0,3573
77126;	-3;	13;	0,241;	-0,072;	1,04;	23,9;	17,306;	0,778;	0,2415;	0,3777;	-0,5527;	0,3569
77247;	-3;	13;	0,244;	-0,054;	1,022;	23,8;	17,384;	0,779;	0,2437;	0,3756;	-0,5553;	0,3551
77369;	-3;	13;	0,232;	-0,053;	1,031;	23,8;	17,462;	0,781;	0,2324;	0,3725;	-0,5589;	0,3523
77490;	-3;	13;	0,229;	-0,05;	1,059;	23,8;	17,54;	0,782;	0,2285;	0,3694;	-0,5626;	0,3496
77612;	-3;	12;	0,229;	-0,05;	1,036;	23,6;	17,618;	0,783;	0,229;	0,3656;	-0,567;	0,3462
77737;	-3;	12;	0,22;	-0,057;	1,038;	23,5;	17,697;	0,784;	0,2205;	0,3618;	-0,5712;	0,343
77861;	-3;	13;	0,222;	-0,044;	0,999;	23,3;	17,775;	0,786;	0,2222;	0,3581;	-0,575;	0,3398
